admin_code;not_null;ipc_1;ipc_2;ipc_3;ipc_4;ipc_5;ipc_2_plus;ipc_3_plus;ipc_4_plus;ipc_1_pct;ipc_2_pct;ipc_3_pct;ipc_4_pct;ipc_5_pct;ipc_2_plus_pct;ipc_3_plus_pct;ipc_4_plus_pct
566;28;20;8;;;;8;0;0;0.714285714;0.285714286;0;0;0;0.285714286;0;0
567;28;14;11;3;;;14;3;0;0.5;0.392857143;0.107142857;0;0;0.5;0.107142857;0
568;28;18;6;4;;;10;4;0;0.642857143;0.214285714;0.142857143;0;0;0.357142857;0.142857143;0
569;28;11;13;4;;;17;4;0;0.392857143;0.464285714;0.142857143;0;0;0.607142857;0.142857143;0
570;28;8;12;7;1;;20;8;1;0.285714286;0.428571429;0.25;0.035714286;0;0.714285714;0.285714286;0.035714286
571;28;19;7;2;;;9;2;0;0.678571429;0.25;0.071428571;0;0;0.321428571;0.071428571;0
572;28;10;11;7;;;18;7;0;0.357142857;0.392857143;0.25;0;0;0.642857143;0.25;0
573;28;14;11;3;;;14;3;0;0.5;0.392857143;0.107142857;0;0;0.5;0.107142857;0
574;28;14;8;6;;;14;6;0;0.5;0.285714286;0.214285714;0;0;0.5;0.214285714;0
575;28;7;12;9;;;21;9;0;0.25;0.428571429;0.321428571;0;0;0.75;0.321428571;0
576;28;1;7;18;2;;27;20;2;0.035714286;0.25;0.642857143;0.071428571;0;0.964285714;0.714285714;0.071428571
577;28;14;10;3;1;;14;4;1;0.5;0.357142857;0.107142857;0.035714286;0;0.5;0.142857143;0.035714286
578;28;15;10;3;;;13;3;0;0.535714286;0.357142857;0.107142857;0;0;0.464285714;0.107142857;0
579;28;15;13;;;;13;0;0;0.535714286;0.464285714;0;0;0;0.464285714;0;0
580;28;;16;12;;;28;12;0;0;0.571428571;0.428571429;0;0;1;0.428571429;0
581;28;20;7;1;;;8;1;0;0.714285714;0.25;0.035714286;0;0;0.285714286;0.035714286;0
582;28;9;17;2;;;19;2;0;0.321428571;0.607142857;0.071428571;0;0;0.678571429;0.071428571;0
583;28;;;25;3;;28;28;3;0;0;0.892857143;0.107142857;0;1;1;0.107142857
584;28;19;9;;;;9;0;0;0.678571429;0.321428571;0;0;0;0.321428571;0;0
585;28;18;8;1;1;;10;2;1;0.642857143;0.285714286;0.035714286;0.035714286;0;0.357142857;0.071428571;0.035714286
586;28;21;5;2;;;7;2;0;0.75;0.178571429;0.071428571;0;0;0.25;0.071428571;0
587;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
588;28;21;5;2;;;7;2;0;0.75;0.178571429;0.071428571;0;0;0.25;0.071428571;0
589;28;21;6;1;;;7;1;0;0.75;0.214285714;0.035714286;0;0;0.25;0.035714286;0
590;28;5;19;4;;;23;4;0;0.178571429;0.678571429;0.142857143;0;0;0.821428571;0.142857143;0
591;28;15;13;;;;13;0;0;0.535714286;0.464285714;0;0;0;0.464285714;0;0
592;28;20;6;2;;;8;2;0;0.714285714;0.214285714;0.071428571;0;0;0.285714286;0.071428571;0
593;28;19;7;2;;;9;2;0;0.678571429;0.25;0.071428571;0;0;0.321428571;0.071428571;0
594;28;19;9;;;;9;0;0;0.678571429;0.321428571;0;0;0;0.321428571;0;0
595;28;3;21;4;;;25;4;0;0.107142857;0.75;0.142857143;0;0;0.892857143;0.142857143;0
596;28;17;8;3;;;11;3;0;0.607142857;0.285714286;0.107142857;0;0;0.392857143;0.107142857;0
597;28;;1;24;3;;28;27;3;0;0.035714286;0.857142857;0.107142857;0;1;0.964285714;0.107142857
598;28;19;7;2;;;9;2;0;0.678571429;0.25;0.071428571;0;0;0.321428571;0.071428571;0
599;28;13;11;3;1;;15;4;1;0.464285714;0.392857143;0.107142857;0.035714286;0;0.535714286;0.142857143;0.035714286
600;28;19;9;;;;9;0;0;0.678571429;0.321428571;0;0;0;0.321428571;0;0
601;28;18;9;1;;;10;1;0;0.642857143;0.321428571;0.035714286;0;0;0.357142857;0.035714286;0
602;28;22;4;2;;;6;2;0;0.785714286;0.142857143;0.071428571;0;0;0.214285714;0.071428571;0
603;28;10;10;8;;;18;8;0;0.357142857;0.357142857;0.285714286;0;0;0.642857143;0.285714286;0
604;28;21;7;;;;7;0;0;0.75;0.25;0;0;0;0.25;0;0
605;28;16;10;2;;;12;2;0;0.571428571;0.357142857;0.071428571;0;0;0.428571429;0.071428571;0
606;28;20;7;1;;;8;1;0;0.714285714;0.25;0.035714286;0;0;0.285714286;0.035714286;0
607;28;20;7;1;;;8;1;0;0.714285714;0.25;0.035714286;0;0;0.285714286;0.035714286;0
608;28;18;8;2;;;10;2;0;0.642857143;0.285714286;0.071428571;0;0;0.357142857;0.071428571;0
609;28;11;13;3;1;;17;4;1;0.392857143;0.464285714;0.107142857;0.035714286;0;0.607142857;0.142857143;0.035714286
